"salary_min","id","__CLASS__","description","created","salary_max","redirect_url","title","salary_is_predicted","adref","contract_time","longitude","latitude","query","category_label","location_display_name","company_display_name","contract_type"
65941.88,"4959660457","Adzuna::API::Response::Job","Cybersecurity Analyst KEY SUMMARY We are seeking a dedicated and detail-oriented Cybersecurity Analyst to join our team and help safeguard our systems and data from potential threats. In this role, you will monitor and analyze security events, identify vulnerabilities, and implement measures to protect against cyberattacks. You will work closely with teams across the organization to ensure compliance with security protocols and to respond effectively to security incidents. The ideal candidate w…","2024-12-02T11:09:38Z",65941.88,"https://www.adzuna.com/details/4959660457?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGppVWI4Mnc3eEdZNWxidldwWk5tZyIsImkiOiI0OTU5NjYwNDU3In0.WULjrYRHz5hlMp_LH5daNxuXattUMwUzrJtlKygYcsY",NA,-157.820876,21.277922,"cybersecurity analyst","IT Jobs","Wake Island, Honolulu","Cymertek",NA
73042.4,"4942718387","Adzuna::API::Response::Job","At BETA Technologies, we apply our intellectual curiosity, passion for aviation, and commitment to sustainability toward a shared mission of revolutionizing electric aviation. Regardless of the position one holds, each team member brings their talent and desire to positively impact the environment and lives of others in a refreshing, vibrant, and inclusive culture. The Cybersecurity Analyst is the lifeblood of BETA’s Information Security program: pursuing findings from our Security Operations C…","2024-11-18T06:23:21Z",73042.4,"https://www.adzuna.com/details/4942718387?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0MjcxODM4NyIsInMiOiJYamlVYjgydzd4R1k1bGJ2V3BaTm1nIn0.oN8TkepbDGY4lZTInd6B7Wf4Bua8CKNt4t1VQfSAhxs","full_time",-73.171279,44.432004,"cybersecurity analyst","IT Jobs","South Burlington, Chittenden County","BETA Technologies",NA
75108.31,"4944590865","Adzuna::API::Response::Job","At BETA Technologies, we apply our intellectual curiosity, passion for aviation, and commitment to sustainability toward a shared mission of revolutionizing electric aviation. Regardless of the position one holds, each team member brings their talent and desire to positively impact the environment and lives of others in a refreshing, vibrant, and inclusive culture. The Cybersecurity Analyst is the lifeblood of BETA's Information Security program: pursuing findings from our Security Operations C…","2024-11-19T14:08:34Z",75108.31,"https://www.adzuna.com/details/4944590865?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0NDU5MDg2NSIsInMiOiJYamlVYjgydzd4R1k1bGJ2V3BaTm1nIn0.-mjkBPNV7AnycErzkjAihZpH8imOolhuhTQohKWKDAM",NA,-73.19718,44.46126,"cybersecurity analyst","IT Jobs","Queen Park, Chittenden County","BETA Technologies",NA
83343.24,"4959496581","Adzuna::API::Response::Job","The United Planning Organization (UPO) is the designated Community Action Agency for Washington, District of Columbia, and has served the residents of the District since 1962. Our Vision for the future is ""UPO's Washington: A city of thriving communities and self-sufficient residents."" Our Mission is ""Uniting People with Opportunities."" All qualified applicants are encouraged to apply for this position or any other position currently advertised on our website. Please visit us at www.upo.org to …","2024-12-02T09:27:53Z",83343.24,"https://www.adzuna.com/details/4959496581?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGppVWI4Mnc3eEdZNWxidldwWk5tZyIsImkiOiI0OTU5NDk2NTgxIn0.kjHS8KDRKq4JATeBNVK5yiJOBQ_gzf-gHLsofjoWmus",NA,-76.990882,38.903862,"cybersecurity analyst","IT Jobs","Mount Rainier, Prince George's County","united Planning",NA
77660.89,"4862844633","Adzuna::API::Response::Job","Rothe Development. Inc. is seeking an experienced cybersecurity analyst to join our security control assessment, vulnerability assessment, software assurance, and risk assessment teams supporting our Nation’s ballistic missile defense program. This individual will perform research, analysis, and data gathering activities while conducting threat, vulnerability, and capability maturity assessments. The individual will be expected to apply critical thinking, conduct gap analyses, and develop imple…","2024-09-13T14:33:28Z",77660.89,"https://www.adzuna.com/details/4862844633?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGppVWI4Mnc3eEdZNWxidldwWk5tZyIsImkiOiI0ODYyODQ0NjMzIn0.XQPejFuJMfr4uo6WbcmLenlc5T0HNfk8Jq1xktmzsQw",NA,-86.550165,34.736449,"cybersecurity analyst","IT Jobs","Huntsville, Madison County","Rothe Development",NA
85293.72,"4857830200","Adzuna::API::Response::Job","Rothe Development. Inc. is seeking an experienced cybersecurity analyst to join our security control assessment, vulnerability assessment, software assurance, and risk assessment teams supporting our Nation’s ballistic missile defense program. This individual will perform research, analysis, and data gathering activities while conducting threat, vulnerability, and capability maturity assessments. The individual will be expected to apply critical thinking, conduct gap analyses, and develop imple…","2024-09-09T11:09:15Z",85293.72,"https://www.adzuna.com/details/4857830200?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGppVWI4Mnc3eEdZNWxidldwWk5tZyIsImkiOiI0ODU3ODMwMjAwIn0.9t3s7_MencIE0oU7Ox9RBJnUaM6MM5txc6vioGcp1OM",NA,-104.75578,38.85431,"cybersecurity analyst","IT Jobs","Colorado Springs, El Paso County","Rothe Development",NA
107228.77,"4953266568","Adzuna::API::Response::Job","Overview Visit our website at www.beringstraits.com to apply SUMMARY Bering Straits Native Corporation is currently seeking a qualified Cybersecurity Analyst in Anchorage, Alaska. The Cybersecurity Analyst's primary role is to be the analyst and subject matter expert of the Company's cybersecurity plan and CMMC certification. The Security Analyst works independently within the established procedures to ensure network and systems security access and protect against unauthorized access, modificat…","2024-11-27T11:38:04Z",107228.77,"https://www.adzuna.com/details/4953266568?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWGppVWI4Mnc3eEdZNWxidldwWk5tZyIsImkiOiI0OTUzMjY2NTY4In0.Wj3mkJHRYV9kEo6iHv0axV6YaPfu44jBIRu-euwVrp8","full_time",-149.850373,61.218923,"cybersecurity analyst","IT Jobs","Anchorage, Alaska","Bering Straits Native Corporation","permanent"
104091.86,"4869202951","Adzuna::API::Response::Job","Visit our website at www.beringstraits.com to apply SUMMARY Bering Straits Native Corporation is currently seeking a qualified Cybersecurity Analyst in Anchorage, Alaska. The Cybersecurity Analyst’s primary role is to be the analyst and subject matter expert of the Company’s cybersecurity plan and CMMC certification. The Security Analyst works independently within the established procedures to ensure network and systems security access and protect against unauthorized access, modifications, or …","2024-09-19T11:09:12Z",104091.86,"https://www.adzuna.com/details/4869202951?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg2OTIwMjk1MSIsInMiOiJYamlVYjgydzd4R1k1bGJ2V3BaTm1nIn0.MsjZf3ucB54F7uF2FTZR9L4fXF5_VL_uj3Vg91oonCA","full_time",-149.890405,61.190395,"cybersecurity analyst","IT Jobs","Big Lake, Matanuska-Susitna","Bering Straits Native Corporation",NA
99351.3,"4949420181","Adzuna::API::Response::Job","Job Type Full-time Description Techneaux Technology Services, LLC is a growing and innovative managed IT, software, and technology service company based in Lafayette, LA with two additional offices in the Denver, CO area. Techneaux is a unique company with a unique long-term vision. As a privately held company with the intention to remain privately held, we aim to provide rewards and opportunities to our team members above and beyond the standard corporate salary and benefits package. While com…","2024-11-23T21:54:50Z",99351.3,"https://www.adzuna.com/details/4949420181?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0OTQyMDE4MSIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.gL_qh6FVtDzpNauR9YvlfNpw0zMmmdiPHTFMLLIKMuI","full_time",-92.0218,30.2259,"cybersecurity analyst","IT Jobs","Lafayette, Lafayette Parish","Techneaux Technology Services",NA
60008,"4950691013","Adzuna::API::Response::Job","Full-time Description Techneaux Technology Services, LLC is a growing and innovative managed IT, software, and technology service company based in Lafayette, LA with two additional offices in the Denver, CO area. Techneaux is a unique company with a unique long-term vision. As a privately held company with the intention to remain privately held, we aim to provide rewards and opportunities to our team members above and beyond the standard corporate salary and benefits package. While company prof…","2024-11-25T10:01:25Z",79996,"https://www.adzuna.com/details/4950691013?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTUwNjkxMDEzIn0.u0nOCfNJdXT9Ley_CQF_-KW2dszb8yknidpFQOAb4JE","full_time",-92.064744,30.209085,"cybersecurity analyst","IT Jobs","Scott, Lafayette Parish","Techneaux Technology Services",NA
62650.57,"4954317708","Adzuna::API::Response::Job","Job ID: 25-372 Come Join Our Passionate Team At Barracuda, we make the world a safer place. We believe every business deserves access to cloud-enabled, enterprise-grade security solutions that are easy to buy, deploy, and use. We protect email, networks, data and applications with innovative solutions that grow and adapt with our customers’ journey. More than 200,000 organizations worldwide trust Barracuda to protect them — in ways they may not even know they are at risk — so they can focus on …","2024-11-28T07:40:05Z",62650.57,"https://www.adzuna.com/details/4954317708?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTU0MzE3NzA4In0.YUI9N7rEYPIiM25DCSAWiGjVGeV4MsPuPeI7omFhzZY","full_time",-71.346809,42.600443,"cybersecurity analyst","IT Jobs","Chelmsford, Middlesex County","Barracuda Networks",NA
77798.17,"4870430588","Adzuna::API::Response::Job","CyberSecurity Analyst | Remote The CyberSecurity Analyst is a trusted technical advisor working with an active Center of Excellence. The CS Analyst works closely with the client to provide proactive support assistance to reduce or prevent security issues from occurring on the client network. The CS Analyst will administer and maintain security measures focused on application, web and infrastructure security for the client. The CS Analyst is responsible for working with key client contacts at mu…","2024-09-20T07:16:10Z",77798.17,"https://www.adzuna.com/details/4870430588?utm_medium=api&utm_source=13260c83","CyberSecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQzMDU4OCIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.pR29AFfLaNB6cxpBUjXAUVf6n42IVV8M-Gvh548r-iU","full_time",-123.559234,38.804413,"cybersecurity analyst","IT Jobs","Anchor Bay, Mendocino County","Avertium",NA
114077.39,"4898720523","Adzuna::API::Response::Job","A highly skilled and driven cybersecurity analyst specializing in vulnerability management, SOC escalations, cyber incident response, and endpoint protection. Proficient in using advanced tools like SentinelOne and CrowdStrike. Strong background in networking, infrastructure security, and implementing the NIST Cybersecurity Framework (CSF) for overall security posture enhancement. The ideal candidate can take full ownership of the vulnerability management lifecycle, investigate complex cyber th…","2024-10-11T08:05:58Z",114077.39,"https://www.adzuna.com/details/4898720523?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0ODk4NzIwNTIzIn0.RsaRVvKzpdpj1VNFYdYnT0HwV7OcWl6da0Mhvb61QLc","full_time",-81.205728,32.181872,"cybersecurity analyst","IT Jobs","Port Wentworth, Chatham County","Parker's Kitchen",NA
149621.64,"4959353340","Adzuna::API::Response::Job","Job: Cybersecurity Analyst Location: Fort Belvoir, V Type: Fulltime/permanent Job description We are hiring motivated Cybersecurity Analyst to join a dynamic mission-focused team at Fort Belvoir, VA. This position will serve as a subject matter expert for all aspects of the program office's cybersecurity and information assurance technology requirements. Essential Job Functions: Evaluates and conducts top level system architecture design, development, integration, testing, installation, and tro…","2024-12-02T09:01:00Z",149621.64,"https://www.adzuna.com/details/4959353340?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1OTM1MzM0MCIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.lWN0WBDYQwiXBDeJ0fMwgc1MV1Rdhlf828HSWeLHDXE","full_time",-77.145371,38.70541,"cybersecurity analyst","IT Jobs","Fort Belvoir, Fairfax County","Diverse Lynx","permanent"
89195.88,"4802615017","Adzuna::API::Response::Job","Summary: A Cybersecurity Analyst must have a thorough understanding of the developer or validator process and familiarity with IT/network technologies. Thus, the analyst is expected to provide technical support to perform validator functions, independently assessing and validating that systems have correctly implemented the approved security controls and conformed to package processing requirements. Applicants must meet the requirement of U.S. Citizenship and have a SECRET security clearance, P…","2024-07-31T10:15:26Z",89195.88,"https://www.adzuna.com/details/4802615017?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0ODAyNjE1MDE3In0.DYvRj0ebh7HiQ4USIafg6eFkNG7UE8STiK3Jgbfc6Bc","part_time",-117.164709,32.726967,"cybersecurity analyst","IT Jobs","San Diego, San Diego County","Vpsi",NA
78547.26,"4883838737","Adzuna::API::Response::Job","i3 is seeking a Cybersecurity Analyst The Cybersecurity Analyst conducts routine audits on computer systems and networks to ensure secure operations and data protection from both internal and external threats. They evaluate assigned systems to determine their security status and ensure compliance with security policies, procedures, and standards in accordance with the Risk Management Framework (RMF). This position is located in Huntsville, AL. Perform Army RMF assessments for Information System…","2024-10-01T11:45:44Z",78547.26,"https://www.adzuna.com/details/4883838737?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0ODgzODM4NzM3In0.FhYmYhNIJe6V4gVSYECVXRpsQN1pI0Dj1rgKTXdgWk0","full_time",-86.686621,34.761179,"cybersecurity analyst","IT Jobs","Madison, Madison County","Integration Innovation, Inc.",NA
57246.18,"4886187109","Adzuna::API::Response::Job","Overview i3 is seeking a Cybersecurity Analyst The Cybersecurity Analyst conducts routine audits on computer systems and networks to ensure secure operations and data protection from both internal and external threats. They evaluate assigned systems to determine their security status and ensure compliance with security policies, procedures, and standards in accordance with the Risk Management Framework (RMF). This position is located in Huntsville, AL. Responsibilities - Perform Army RMF assess…","2024-10-02T15:51:59Z",57246.18,"https://www.adzuna.com/details/4886187109?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0ODg2MTg3MTA5In0.S7fQQodJpqGpcCLurDuPTJLSx7148Eo6SpZqRLs-lZ4",NA,-86.642815,34.699523,"cybersecurity analyst","IT Jobs","Redstone Arsenal, Madison County","Integration Innovation, Inc. ",NA
149959.33,"4959500936","Adzuna::API::Response::Job","Cybersecurity Analyst Job Locations US-VA-Arlington Requisition ID 2024-152641 Position Category Cyber Security Clearance Top Secret Responsibilities Peraton is currently seeking to hire a Cybersecurity Analyst to become part of Peraton's Department of State (DoS) Diplomatic Security Cyber Mission (DSCM) program providing leading cyber and technology security experience to enable innovative, effective, and secure business processes. Location: Rosslyn, VA; a Hybrid role. In this role, you will: …","2024-12-02T09:29:11Z",149959.33,"https://www.adzuna.com/details/4959500936?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1OTUwMDkzNiIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.Nj5jA0XN1nppxochavI2lxqPo3EhvXtmrgk9XDE9Yzo",NA,-77.097739,38.886306,"cybersecurity analyst","IT Jobs","State Farm, Arlington County","Peraton",NA
60120,"4943088626","Adzuna::API::Response::Job","Type: Full-Time Location: Huntsville, AL Position Description: Radiance Technologies, a rapidly growing employee-owned company supporting the Department of Defense, is searching for a Cybersecurity Analyst. The candidate should possess understanding and practical knowledge of cybersecurity needs and requirements for both hardware and software. This work supports various projects in the Emerging and Disruptive Technologies Group both at the Radiance facility and on-site government facilities. Re…","2024-11-18T14:09:46Z",60120,"https://www.adzuna.com/details/4943088626?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0MzA4ODYyNiIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.INQg02prV02vHZMHhErIsi4V-TD-TUknqYdPj1E8zeg","full_time",-86.725397,34.652001,"cybersecurity analyst","IT Jobs","Triana, Madison County","Radiance Technologies",NA
76782.98,"4954852634","Adzuna::API::Response::Job","Description POLITICO strives to be the dominant source for politics and policy in power centers across every continent where access to reliable information, nonpartisan journalism and real-time tools creates, informs, and engages a global citizenry. Our mission from the very beginning was to win the audience. We dedicate ourselves to providing accurate, non-partisan, impactful information to the right people at the right time so they can act with confidence and speed. We serve, better understan…","2024-11-28T18:11:09Z",76782.98,"https://www.adzuna.com/details/4954852634?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1NDg1MjYzNCIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.tAoar3T2aofEtbfI00j7uRzD3PVy75yrN0KnjiADxyw",NA,-77.090671,38.858946,"cybersecurity analyst","IT Jobs","Fort Myer, Arlington County","POLITICO",NA
79485.88,"4959543482","Adzuna::API::Response::Job","Description POLITICO strives to be the dominant source for politics and policy in power centers across every continent where access to reliable information, nonpartisan journalism and real-time tools creates, informs, and engages a global citizenry. Our mission from the very beginning was to win the audience. We dedicate ourselves to providing accurate, non-partisan, impactful information to the right people at the right time so they can act with confidence and speed. We serve, better understan…","2024-12-02T09:39:42Z",79485.88,"https://www.adzuna.com/details/4959543482?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1OTU0MzQ4MiIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.AfUJvlXWwFCE6cT7acOtFPcjmh0xrYPsAYPVEojP9K8",NA,-77.097739,38.886306,"cybersecurity analyst","IT Jobs","State Farm, Arlington County","Politico",NA
72207,"4950500763","Adzuna::API::Response::Job","Position Overview: The Cybersecurity Analyst will support our cybersecurity team in safeguarding HomeServe’s information systems and data. This is junior-level, hands-on role that involves assisting with the day-to-day monitoring, maintenance, and management of security tools, systems, and policies. The Junior Cybersecurity Analyst will work closely with team members to learn and apply cybersecurity practices, respond to potential security threats, and help mitigate risks under the guidance of …","2024-11-25T09:21:41Z",96276,"https://www.adzuna.com/details/4950500763?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","0","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTUwNTAwNzYzIn0.pVVksv_CHwUdfqQ8owtsMI-486LTlZbvUWuW2eVRKGw","full_time",-73.404605,41.132498,"cybersecurity analyst","IT Jobs","East Norwalk, Fairfield County","HomeServe",NA
67439.24,"4949419154","Adzuna::API::Response::Job","Position Overview: The Cybersecurity Analyst will support our cybersecurity team in safeguarding HomeServe's information systems and data. This is junior-level, hands-on role that involves assisting with the day-to-day monitoring, maintenance, and management of security tools, systems, and policies. The Junior Cybersecurity Analyst will work closely with team members to learn and apply cybersecurity practices, respond to potential security threats, and help mitigate risks under the guidance of …","2024-11-23T21:52:58Z",67439.24,"https://www.adzuna.com/details/4949419154?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0OTQxOTE1NCIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.noldtChGn3DFDnpyJjwhir0yz7TZjZJSDkDWFK0u5Xw",NA,-73.47654,41.08425,"cybersecurity analyst","IT Jobs","Darien, Fairfield County","HomeServe USA",NA
115970.02,"4804524887","Adzuna::API::Response::Job","Job Description The Media Trust is hiring a Cybersecurity Analyst to analyze malicious files, aid in their detection, as well as research and implement new, innovative ways to improve malware prevention. The ideal candidate must be a forward-thinking self-starter that can join our Department of Security and Operations team, bringing with them a technical understanding of the necessary components used in the delivery of malware. This candidate will be at the forefront of Malware detection and wi…","2024-08-01T05:21:26Z",115970.02,"https://www.adzuna.com/details/4804524887?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0ODA0NTI0ODg3In0.c8i2xWj_1rkrbPwsjEHdPM_6gS9U_pcvdZC4_zvQKOk","full_time",-77.23,38.97,"cybersecurity analyst","IT Jobs","Mc Lean, Fairfax County","TMT Digital",NA
80000,"4929754598","Adzuna::API::Response::Job","ARES is seeking an experienced cybersecurity analyst to join our security control assessment, vulnerability assessment, software assurance, and risk assessment teams supporting our Nation’s ballistic missile defense program. This individual will perform research, analysis, and data gathering activities while conducting threat, vulnerability, and capability maturity assessments. The individual will be expected to apply critical thinking, conduct gap analyses, and develop implementation plans for…","2024-11-07T05:47:14Z",105000,"https://www.adzuna.com/details/4929754598?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","0","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkyOTc1NDU5OCIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.TxiYfrK4ZHZJlRLiADZ3Odw9jThu0VUQlcfZFhiBlmY","full_time",-86.614947,34.713587,"cybersecurity analyst","Scientific & QA Jobs","Redstone Arsenal, Madison County","Ares Corporation",NA
68293.7,"4943088319","Adzuna::API::Response::Job","ARES is seeking an experienced cybersecurity analyst to join our security control assessment, vulnerability assessment, software assurance, and risk assessment teams supporting our Nation's ballistic missile defense program. This individual will perform research, analysis, and data gathering activities while conducting threat, vulnerability, and capability maturity assessments. The individual will be expected to apply critical thinking, conduct gap analyses, and develop implementation plans for…","2024-11-18T14:09:43Z",68293.7,"https://www.adzuna.com/details/4943088319?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTQzMDg4MzE5In0.kDCScm4rDKRYW-gvAOqccOb875x-VMvyK1yep3fQiEw","full_time",-86.725397,34.652001,"cybersecurity analyst","Scientific & QA Jobs","Triana, Madison County","ARES",NA
135703.64,"4959419644","Adzuna::API::Response::Job","About the job Cybersecurity Analyst Top Secret Clearance Jobs is dedicated to helping those with the most exclusive security clearance find their next career opportunity and get interviews within 48 hours. About Peraton Peraton is a next-generation national security company that drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. As the world's leading mission capability integrator and transformative enterprise IT provider, we deliver trusted, …","2024-12-02T09:13:37Z",135703.64,"https://www.adzuna.com/details/4959419644?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1OTQxOTY0NCIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.Svrld6e4VFKubP-1wPgOiaLn_IlS1zHm5bwfaQFodM0",NA,-77.097739,38.886306,"cybersecurity analyst","IT Jobs","State Farm, Arlington County","Top Secret Clearance Jobs","contract"
108985.53,"4943693123","Adzuna::API::Response::Job","Our client is seeking a Cybersecurity Analyst to join our team supporting a federal contract in Schenectady, NY The analyst will be responsible for execution of all aspects of the National Institute of Standards and Technology (NIST) directives to support the Risk Management Framework (RMF). This includes assisting information system owners with development of System Security Plans (SSPs) and Security Assessment Reports (SARs) using the existing RSA Archer application on the internal network to…","2024-11-18T21:59:56Z",108985.53,"https://www.adzuna.com/details/4943693123?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0MzY5MzEyMyIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.Chz6UVULn6iuqt9GCzH9XDwXrFv_UAm5SDBzFWyR7zI",NA,-73.86744,42.79578,"cybersecurity analyst","IT Jobs","Upper Union, Schenectady County","Omniscius Consulting",NA
90246.77,"4957135321","Adzuna::API::Response::Job","Tyto Athene is searching for a Cybersecurity Analyst located at Ford Island in Honolulu, Hawaii to support GSM-O II Network Assurance in providing for the integrity and security of cyber systems and networks for the Defense Information Systems Agency’s (DISA) global Information Technology enterprise. Responsibilities: Monitors systems and networks for unauthorized infiltration, modification, destruction, exfiltration, or disclosure. Analyzes volumes of logs, network data, and output from firewa…","2024-11-30T20:21:38Z",90246.77,"https://www.adzuna.com/details/4957135321?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTU3MTM1MzIxIn0.YlZstCByDK-NBVocrFVCcEVm_Mref58eW6kIQ7a7OAA",NA,-157.97263,21.442979,"cybersecurity analyst","IT Jobs","Honolulu, Hawaii","Tyto Athene, LLC",NA
98402.4,"4947258703","Adzuna::API::Response::Job","Our client is seeking a Cybersecurity Analyst to join our team supporting a federal contract in West Mifflin, PA. The analyst will be responsible for execution of all aspects of the National Institute of Standards and Technology (NIST) directives to support the Risk Management Framework (RMF). This includes assisting information system owners with development of System Security Plans (SSPs) and Security Assessment Reports (SARs) using the existing RSA Archer application on the internal network …","2024-11-21T22:15:23Z",98402.4,"https://www.adzuna.com/details/4947258703?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0l3V2NNMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTQ3MjU4NzAzIn0.R8Srrp-iMmWsXWC_biebEbsvIahxCeJikiIlVGxcs6M",NA,-79.95468,40.34232,"cybersecurity analyst","IT Jobs","Pleasant Hills, Allegheny County","Omniscius Consulting",NA
100349.91,"4839875562","Adzuna::API::Response::Job","The Company: Employees at Extant Aerospace enjoy working in a dynamic environment, with opportunities for growth, development, and to make a difference. Our unique business model provides ample opportunity to learn and broaden skill sets, or step up to be considered for promotions within the business. We focus on creating a culture and a team that fosters accountability, ownership, and open and honest communication. Working at Extant offers the following benefits: Competitive pay Comprehensive …","2024-08-26T06:54:40Z",100349.91,"https://www.adzuna.com/details/4839875562?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgzOTg3NTU2MiIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.K6fJOvc-5V_QHe1iZLx4Bt0nGQ-JODPi7rfanzHhqZk",NA,-80.621591,28.060015,"cybersecurity analyst","IT Jobs","Melbourne, Brevard County","Extant Aerospace",NA
73522.24,"4919052855","Adzuna::API::Response::Job","Job Description An enterprise company is seeking a Cybersecurity Analyst to join their team on Oahu, Hawaii. This role will have a variety of responsibilities in the cybersecurity group. Responsibilities: Serves as a mentor to others in the department on Information Security Architecture and Technology reviews, including development of detailed proposals and plans for new information security systems and controls. Coordinates ongoing compliance reviews with Process Area representatives Supports…","2024-10-30T16:12:28Z",73522.24,"https://www.adzuna.com/details/4919052855?utm_medium=api&utm_source=13260c83","Cybersecurity Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkxOTA1Mjg1NSIsInMiOiJvSXdXY00ydzd4R3JERXBqNEtjc1JnIn0.ybfrI2VxajzpvbyDANO0O5nC5E25FCeg7eeWGuWFN_Y",NA,-157.8465,21.3072,"cybersecurity analyst","IT Jobs","Wake Island, Honolulu","Insight Global",NA
